bijoti	Jausti, kad bus blogai; norėti bėgti.	to fear	To feel that it will be bad; to want to run.	Vaikas bijo didelio šuns.	The child fears a big dog.	verb
birželis	Šeštas metų mėnuo; tada yra vasara.	June	The sixth month of the year; then it is summer.	Birželio mėnesį oras šiltas.	In June the weather is warm.	noun
brangus	Toks, kuris kainuoja daug pinigų.	expensive	One that costs a lot of money.	Ji pirko brangią suknelę.	She bought an expensive dress.	adj
bulgaras	Vyras iš Bulgarijos.	Bulgarian	A man from Bulgaria.	Autobuse sėdėjau su bulgaru.	In the bus I sat with a Bulgarian.	noun
burna	Kūno vieta, pro kurią valgome ir kalbame.	mouth	A body place through which we eat and speak.	Gydytojas žiūri į burną.	The doctor looks into the mouth.	noun
būti	Svarbiausias kalbos veiksmažodis: aš namuose, tu geras, mes kartu.	to be	The most important verb of the language: I am at home, you are good, we are together.	Vakar buvome namuose.	Yesterday we were at home.	verb
choras	Grupė žmonių, kurie kartu dainuoja.	choir	A group of people who sing together.	Mano sesuo dainuoja chore.	My sister sings in the choir.	noun
cinamonas	Rudi milteliai su kvapu; dedame į pyragą.	cinnamon	Brown powder with a scent; we put it into a cake.	Mama deda cinamono į kavą.	Mother puts cinnamon into the coffee.	noun
citrina	Geltonas vaisius; jis labai rūgštus.	lemon	A yellow fruit; it is very sour.	Į arbatą dedu citrinos.	Into the tea I put lemon.	noun
dailininkas	Žmogus, kuris piešia paveikslus.	artist	A person who draws pictures.	Muziejuje sutikome jauną dailininką.	In the museum we met a young artist.	noun
dailė	Gražūs paveikslai ir skulptūros; jų mokosi mokykloje.	art	Beautiful pictures and sculptures; they are studied at school.	Ji studijuoja dailę universitete.	She studies art at the university.	noun
dainininkas	Žmogus, kurio darbas – dainuoti koncertuose ir operoje.	singer	A person whose work is to sing at concerts and in the opera.	Mano brolis tapo dainininku.	My brother became a singer.	noun
dalyvis	Vienas iš žmonių, kurie yra varžybose ar susitikime.	participant	One of the people who are at a competition or a meeting.	Varžybų dalyviai laukia pradžios.	The competition's participants wait for the start.	noun
danas	Vyras iš Danijos.	Dane	A man from Denmark.	Viešbutyje sutikau daną.	At the hotel I met a Dane.	noun
dantis	Baltas ir kietas daiktas burnoje; juo valgome.	tooth	A white and hard thing in the mouth; with it we eat.	Vaikui skauda dantį.	The child has a toothache.	noun
danė	Moteris iš Danijos.	Danish woman	A woman from Denmark.	Kalbėjau su dane telefonu.	I spoke with a Danish woman by telephone.	noun
darbininkas	Žmogus, kuris fabrike daro daiktus rankomis.	worker	A person who in a factory makes things by hand.	Fabrike dirba daug darbininkų.	In the factory work many workers.	noun
daryti	Rankomis kurti naują daiktą.	to make	To create a new thing with hands.	Mama daro sumuštinius.	Mother makes sandwiches.	verb
daržas	Vieta prie namo, kur auga agurkai ir kopūstai.	vegetable garden	A place by the house where cucumbers and cabbages grow.	Močiutė dirba darže.	Grandmother works in the vegetable garden.	noun
dažyti	Duoti daiktui kitą spalvą.	to paint	To give a thing another colour.	Tėvas dažo sienas baltai.	Father paints the walls white.	verb
debesuotas	Toks oras, kai danguje daug debesų ir nematyti saulės.	cloudy	Such weather when there are many clouds in the sky and the sun is not seen.	Po debesuotos dienos ilgai lijo.	After a cloudy day it rained for a long time.	adj
degti	Būti karštam ir duoti šviesą, kaip laužas.	to burn	To be hot and to give light, like a bonfire.	Žvakutė dega ant stalo.	A candle burns on the table.	verb
devintas	Toks, kuris eilėje eina po aštunto.	ninth	One that in a row comes after the eighth.	Mokinys mokosi devintoje klasėje.	The pupil studies in the ninth class.	adj
devynioliktas	Toks, kuris eilėje eina po aštuoniolikto.	nineteenth	One that in a row comes after the eighteenth.	Ji gyvena devynioliktame name.	She lives in the nineteenth house.	adj
dešimtas	Toks, kuris eilėje eina po devinto.	tenth	One that in a row comes after the ninth.	Dešimtame puslapyje yra nuotrauka.	On the tenth page there is a photograph.	adj
dešinė	Ne kairė, o kita pusė.	right	Not the left, but the other side.	Sukite į dešinę prie bažnyčios.	Turn to the right by the church.	noun
dešra	Ilgas maistas, padarytas iš mėsos; dedame jį ant duonos.	sausage	A long food made from meat; we put it on bread.	Pjaustau dešrą ant lėkštės.	I cut sausage onto the plate.	noun
didelis	Toks, kuriam reikia daug vietos; ne mažas.	big	One that needs a lot of space; not small.	Jie gyvena dideliame name.	They live in a big house.	adj
diena	Laikas nuo ryto iki vakaro.	day	The time from morning until evening.	Vasarą dienos yra ilgos.	In summer the days are long.	noun
diplomatas	Žmogus, kuris dirba ambasadoje užsienyje.	diplomat	A person who works at an embassy abroad.	Kalbėjau su Lietuvos diplomatu.	I spoke with a Lithuanian diplomat.	noun
